Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Shipping Type,Previous Purchases,Payment Method
1235,38,Male,Gloves,Accessories,99,New Jersey,Fall,4.1,Store Pickup,2,Bank Transfer
1236,23,Male,Sweater,Clothing,22,Idaho,Spring,3,Store Pickup,46,PayPal
1237,42,Male,Hat,Accessories,68,New Mexico,Summer,4.4,Store Pickup,35,Debit Card
1238,25,Male,Dress,Clothing,92,Michigan,Spring,4.4,2-Day Shipping,42,Credit Card
1239,55,Male,Pants,Clothing,77,Wyoming,Winter,3.7,Express,3,Venmo
1240,62,Male,Coat,Outerwear,37,New Jersey,Spring,4.8,Standard,32,Debit Card
1241,41,Male,Scarf,Accessories,79,New Jersey,Winter,2.9,Store Pickup,48,Debit Card
1242,58,Male,Hoodie,Clothing,51,Hawaii,Winter,3.1,Express,34,Credit Card
1243,56,Male,Socks,Clothing,27,Nevada,Summer,4,Next Day Air,15,Bank Transfer
1244,25,Male,Blouse,Clothing,23,New Hampshire,Spring,3,Store Pickup,22,Debit Card
1245,70,Male,Socks,Clothing,76,Indiana,Summer,3.9,2-Day Shipping,2,Cash
1246,42,Male,Dress,Clothing,31,New York,Fall,3.4,Standard,30,Bank Transfer
1247,27,Male,Hoodie,Clothing,60,Louisiana,Winter,2.7,Standard,27,Cash
1248,65,Male,T-shirt,Clothing,99,Virginia,Spring,3.5,Express,18,Venmo
1249,62,Male,Hat,Accessories,37,Wisconsin,Winter,3,Free Shipping,8,Credit Card
1250,62,Male,Boots,Footwear,50,Oregon,Winter,4.5,Express,48,Venmo
1251,52,Male,Jeans,Clothing,26,New Hampshire,Winter,4.1,Free Shipping,24,Cash
1252,56,Male,Shorts,Clothing,86,Indiana,Spring,5,Next Day Air,43,Credit Card
1253,28,Male,Sandals,Footwear,41,Massachusetts,Fall,4,Standard,8,Cash
1254,39,Male,Sandals,Footwear,23,Montana,Winter,4.9,Express,49,PayPal
1255,54,Male,Sneakers,Footwear,56,California,Spring,3.3,2-Day Shipping,2,Credit Card
1256,30,Male,Hat,Accessories,68,Indiana,Fall,4.1,Standard,38,Cash
1257,45,Male,Coat,Outerwear,48,West Virginia,Winter,3.6,Express,4,Cash
1258,68,Male,Dress,Clothing,67,Minnesota,Spring,3,Free Shipping,31,Cash
1259,47,Male,Boots,Footwear,87,Ohio,Spring,4.1,2-Day Shipping,34,Debit Card
1260,68,Male,Skirt,Clothing,64,Minnesota,Fall,3.9,Standard,45,Credit Card
1261,63,Male,Shirt,Clothing,93,Virginia,Spring,4.1,Store Pickup,30,Debit Card
1262,20,Male,Shirt,Clothing,29,Connecticut,Summer,2.8,Next Day Air,2,Credit Card
1263,29,Male,Boots,Footwear,62,Tennessee,Winter,4.8,Store Pickup,44,Venmo
1264,41,Male,Hoodie,Clothing,70,Delaware,Winter,4.6,2-Day Shipping,1,Credit Card
1265,52,Male,Sweater,Clothing,92,Vermont,Winter,2.5,Next Day Air,1,Venmo
1266,32,Male,Shirt,Clothing,79,Louisiana,Spring,2.7,Next Day Air,27,Bank Transfer
1267,20,Male,Blouse,Clothing,31,North Dakota,Fall,4,Standard,14,Debit Card
1268,47,Male,T-shirt,Clothing,83,Oregon,Spring,2.7,Standard,41,Cash
1269,23,Male,Jacket,Outerwear,88,Idaho,Winter,2.9,Next Day Air,25,Debit Card
1270,43,Male,Jewelry,Accessories,53,Vermont,Spring,3,Standard,47,PayPal
1271,67,Male,Hoodie,Clothing,98,West Virginia,Fall,3.3,Standard,20,Cash
1272,70,Male,Jewelry,Accessories,57,Kentucky,Spring,4.3,Store Pickup,42,PayPal
1273,35,Male,Sandals,Footwear,80,Wisconsin,Winter,4.4,Express,16,Bank Transfer
1274,41,Male,Jeans,Clothing,29,Mississippi,Spring,4.1,Next Day Air,32,Credit Card
1275,54,Male,Hat,Accessories,73,Missouri,Spring,3.1,2-Day Shipping,37,PayPal
1276,55,Male,Sweater,Clothing,32,Arkansas,Fall,4.5,Standard,1,PayPal
1277,51,Male,Boots,Footwear,68,Wyoming,Spring,4.8,Next Day Air,37,Bank Transfer
1278,19,Male,Blouse,Clothing,97,Rhode Island,Spring,5,Express,5,Venmo
1279,28,Male,Shorts,Clothing,98,Utah,Fall,2.8,Next Day Air,31,Venmo
1280,63,Male,Hoodie,Clothing,56,Maryland,Fall,3.7,Express,18,Debit Card
1281,30,Male,Pants,Clothing,78,Georgia,Winter,4.4,2-Day Shipping,39,Venmo
1282,29,Male,Belt,Accessories,81,New Jersey,Spring,4.5,Store Pickup,8,Venmo
1283,24,Male,Shirt,Clothing,68,New Hampshire,Winter,3,Free Shipping,20,Venmo
1284,69,Male,Shirt,Clothing,94,Oregon,Winter,3.9,2-Day Shipping,23,Debit Card
1285,65,Male,Dress,Clothing,93,Arkansas,Spring,3.9,Express,38,PayPal
1286,64,Male,Gloves,Accessories,99,North Carolina,Fall,3.5,Next Day Air,45,Bank Transfer
1287,40,Male,Gloves,Accessories,49,West Virginia,Winter,4.9,Next Day Air,44,Debit Card
1288,24,Male,Jeans,Clothing,28,Utah,Winter,3.4,Standard,20,PayPal
1289,66,Male,Belt,Accessories,93,South Dakota,Winter,4.1,Standard,34,PayPal
1290,35,Male,Jacket,Outerwear,24,New Hampshire,Fall,2.9,Next Day Air,10,PayPal
1291,67,Male,Skirt,Clothing,35,Maryland,Spring,3.4,Free Shipping,3,PayPal
1292,69,Male,Sandals,Footwear,68,South Dakota,Spring,3.2,2-Day Shipping,23,Debit Card
1293,26,Male,Belt,Accessories,61,Kentucky,Summer,3.9,Free Shipping,42,Bank Transfer
1294,23,Male,Sweater,Clothing,74,Florida,Fall,4.1,Standard,30,Debit Card
1295,27,Male,Shirt,Clothing,64,Texas,Summer,4.5,Standard,21,Cash
1296,30,Male,Sneakers,Footwear,60,New Mexico,Fall,2.8,Standard,50,PayPal
1297,48,Male,Jeans,Clothing,29,South Dakota,Spring,2.8,Express,16,Cash
1298,44,Male,Sandals,Footwear,85,New Jersey,Summer,4.6,Standard,32,Venmo
1299,29,Male,Pants,Clothing,81,Indiana,Summer,3,Free Shipping,14,Bank Transfer
1300,29,Male,Belt,Accessories,23,Louisiana,Fall,3.6,2-Day Shipping,42,Venmo
1301,67,Male,T-shirt,Clothing,100,West Virginia,Spring,4.5,Next Day Air,47,Credit Card
1302,42,Male,Shirt,Clothing,54,Maine,Fall,5,Express,21,Debit Card
1303,23,Male,Sneakers,Footwear,25,Idaho,Fall,2.9,Next Day Air,37,Credit Card
1304,34,Male,Blouse,Clothing,32,New York,Summer,3.1,Next Day Air,10,Credit Card
1305,64,Male,Backpack,Accessories,63,Montana,Spring,4,2-Day Shipping,18,PayPal
1306,31,Male,Pants,Clothing,56,Mississippi,Spring,4.5,Express,2,PayPal
1307,54,Male,Sweater,Clothing,33,Alaska,Winter,4.5,Next Day Air,40,PayPal
1308,23,Male,Coat,Outerwear,32,Missouri,Summer,3.1,Express,43,PayPal
1309,59,Male,Dress,Clothing,38,Rhode Island,Summer,4.4,Next Day Air,14,Credit Card
1310,32,Male,Blouse,Clothing,21,Hawaii,Summer,4.7,Store Pickup,41,Cash
1311,43,Male,Hoodie,Clothing,59,South Carolina,Winter,3.1,Store Pickup,38,Credit Card
1312,32,Male,Shoes,Footwear,87,Tennessee,Fall,4.2,Express,12,Venmo
1313,66,Male,T-shirt,Clothing,79,Missouri,Winter,3,Store Pickup,19,Bank Transfer
1314,70,Male,Shoes,Footwear,28,Missouri,Summer,2.6,Free Shipping,23,Credit Card
1315,42,Male,Boots,Footwear,67,Missouri,Summer,3.4,Free Shipping,49,Debit Card
1316,56,Male,Shorts,Clothing,75,Mississippi,Spring,4.2,2-Day Shipping,29,Debit Card
1317,28,Male,Belt,Accessories,32,Arkansas,Spring,4.6,Standard,14,Debit Card
1318,28,Male,Pants,Clothing,43,Kentucky,Spring,2.8,Free Shipping,19,Cash
1319,52,Male,Shorts,Clothing,93,Connecticut,Spring,2.7,Express,19,Credit Card
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,Spring,4,Standard,48,Bank Transfer
1321,56,Male,Hat,Accessories,31,California,Fall,3.1,Free Shipping,19,Debit Card
1322,59,Male,T-shirt,Clothing,84,Missouri,Winter,3.7,Express,45,Bank Transfer
1323,23,Male,Pants,Clothing,74,Washington,Winter,4,Next Day Air,17,Bank Transfer
1324,58,Male,Shorts,Clothing,62,New York,Spring,4.6,Standard,15,Debit Card
1325,39,Male,Jewelry,Accessories,77,Indiana,Summer,3.8,Free Shipping,11,Credit Card
1326,28,Male,Backpack,Accessories,73,Oregon,Summer,3.5,Express,1,Cash
1327,40,Male,Shoes,Footwear,50,Texas,Spring,4.6,Free Shipping,17,Cash
1328,52,Male,Coat,Outerwear,40,Florida,Winter,2.8,Standard,37,Cash
1329,37,Male,Sweater,Clothing,97,Rhode Island,Winter,3.7,Standard,40,Bank Transfer
1330,70,Male,Gloves,Accessories,63,Texas,Fall,3.3,Express,50,PayPal
1331,30,Male,Handbag,Accessories,65,Vermont,Fall,2.9,Standard,20,PayPal
1332,38,Male,Socks,Clothing,91,Maryland,Spring,3.2,Standard,8,PayPal
1333,66,Male,Hoodie,Clothing,60,Alaska,Spring,4.3,Store Pickup,16,Bank Transfer
1334,29,Male,Pants,Clothing,69,Idaho,Winter,2.7,Next Day Air,9,Bank Transfer
1335,46,Male,Coat,Outerwear,52,West Virginia,Spring,4.2,Store Pickup,12,Venmo
1336,56,Male,Boots,Footwear,49,Nevada,Fall,4.8,2-Day Shipping,26,Credit Card
1337,23,Male,Sneakers,Footwear,85,Oregon,Spring,4.8,Store Pickup,44,Debit Card
1338,37,Male,Sweater,Clothing,86,Tennessee,Spring,3.4,Express,19,Credit Card
1339,56,Male,Handbag,Accessories,51,Alabama,Winter,2.6,Standard,43,PayPal
1340,36,Male,Belt,Accessories,56,Indiana,Winter,5,Next Day Air,5,Bank Transfer
1341,40,Male,Belt,Accessories,72,Idaho,Fall,4.4,Next Day Air,5,Debit Card
1342,26,Male,Hoodie,Clothing,27,Rhode Island,Fall,2.9,Standard,31,Bank Transfer
1343,57,Male,Sunglasses,Accessories,43,Arizona,Summer,3.4,2-Day Shipping,11,Bank Transfer
1344,68,Male,Sneakers,Footwear,56,Florida,Spring,3.4,Standard,34,Bank Transfer
1345,56,Male,T-shirt,Clothing,37,New York,Fall,4.9,Next Day Air,14,Cash
1346,40,Male,Dress,Clothing,21,Nebraska,Fall,3.6,Standard,42,Venmo
1347,44,Male,Hoodie,Clothing,91,Mississippi,Winter,3,Free Shipping,15,Venmo
1348,44,Male,Sweater,Clothing,95,Vermont,Summer,3.9,2-Day Shipping,47,Bank Transfer
1349,19,Male,Belt,Accessories,54,Nebraska,Spring,3.2,Standard,23,Credit Card
1350,21,Male,Socks,Clothing,36,South Carolina,Spring,3.2,Next Day Air,23,Cash
1351,31,Male,Sunglasses,Accessories,71,Delaware,Fall,4.3,Next Day Air,1,Cash
1352,30,Male,Coat,Outerwear,31,Vermont,Summer,2.8,2-Day Shipping,28,Bank Transfer
1353,65,Male,Hat,Accessories,89,Indiana,Spring,4.5,Next Day Air,37,Credit Card
1354,39,Male,Pants,Clothing,83,Oregon,Winter,4.1,Next Day Air,4,Cash
1355,64,Male,Backpack,Accessories,42,Maryland,Spring,3.6,2-Day Shipping,21,Bank Transfer
1356,59,Male,Shorts,Clothing,91,Florida,Summer,3,2-Day Shipping,50,PayPal
1357,49,Male,Jacket,Outerwear,61,Indiana,Spring,4,Free Shipping,34,Bank Transfer
1358,24,Male,Backpack,Accessories,66,Texas,Summer,3.5,Next Day Air,20,Cash
1359,19,Male,Scarf,Accessories,22,Nebraska,Spring,2.5,Store Pickup,25,Venmo
1360,27,Male,Hoodie,Clothing,68,North Carolina,Winter,4.3,Store Pickup,26,Bank Transfer
1361,56,Male,Skirt,Clothing,43,Alabama,Fall,2.8,Express,4,Bank Transfer
1362,49,Male,Dress,Clothing,32,Alabama,Fall,3.7,Next Day Air,39,Debit Card
1363,41,Male,Coat,Outerwear,46,Colorado,Fall,4.3,Express,29,Cash
1364,36,Male,Blouse,Clothing,90,Wisconsin,Summer,4,Express,47,PayPal
1365,68,Male,Hat,Accessories,75,Delaware,Fall,4.7,Express,5,Cash
1366,28,Male,Handbag,Accessories,69,Indiana,Winter,4.5,Store Pickup,18,Bank Transfer
1367,45,Male,Belt,Accessories,40,Iowa,Fall,3.1,Free Shipping,10,Credit Card
1368,60,Male,Belt,Accessories,63,Iowa,Fall,3.8,Express,25,Cash
1369,21,Male,Shirt,Clothing,36,Wisconsin,Summer,4.9,Express,2,Cash
1370,32,Male,Shoes,Footwear,75,Iowa,Winter,3.2,Standard,48,Venmo
1371,27,Male,Scarf,Accessories,67,Montana,Summer,2.9,2-Day Shipping,41,Bank Transfer
1372,40,Male,Pants,Clothing,64,Mississippi,Spring,2.8,Store Pickup,42,Credit Card
1373,64,Male,Blouse,Clothing,61,Michigan,Fall,4,2-Day Shipping,44,PayPal
1374,18,Male,Gloves,Accessories,40,Virginia,Winter,2.6,Store Pickup,6,Cash
1375,22,Male,Handbag,Accessories,97,New York,Fall,2.7,Free Shipping,5,Bank Transfer
1376,42,Male,Sneakers,Footwear,31,Maine,Spring,4.1,2-Day Shipping,8,Credit Card
1377,57,Male,Sandals,Footwear,65,New Jersey,Spring,5,Free Shipping,24,PayPal
1378,33,Male,Sunglasses,Accessories,54,Maryland,Spring,3,Next Day Air,42,Venmo
1379,37,Male,Jacket,Outerwear,49,Kentucky,Fall,3.6,Free Shipping,24,Venmo
1380,21,Male,T-shirt,Clothing,64,Minnesota,Fall,2.8,2-Day Shipping,38,Venmo
1381,51,Male,Sneakers,Footwear,35,Massachusetts,Winter,4.6,Standard,41,Cash
1382,30,Male,Shoes,Footwear,86,Illinois,Winter,2.9,Standard,48,Venmo
1383,68,Male,Jacket,Outerwear,55,Michigan,Winter,4.8,Express,16,Bank Transfer
1384,36,Male,Scarf,Accessories,58,Wisconsin,Spring,3.3,Express,4,Venmo
1385,46,Male,Sneakers,Footwear,96,Alaska,Fall,4.6,Standard,8,Bank Transfer
1386,41,Male,Jewelry,Accessories,64,Mississippi,Fall,2.6,Store Pickup,1,Bank Transfer
1387,68,Male,Jacket,Outerwear,56,Oregon,Fall,4,Next Day Air,4,Debit Card
1388,21,Male,Blouse,Clothing,85,Maryland,Winter,3.8,Standard,20,Credit Card
1389,62,Male,Dress,Clothing,23,Arkansas,Spring,3.9,Express,40,Cash
1390,59,Male,Scarf,Accessories,72,Illinois,Fall,2.6,Store Pickup,8,Debit Card
1391,25,Male,Hat,Accessories,38,Arkansas,Summer,4.3,Standard,42,Debit Card
1392,53,Male,Blouse,Clothing,29,Mississippi,Winter,3.6,Express,38,Credit Card
1393,31,Male,Gloves,Accessories,46,Arkansas,Spring,4.2,Express,34,Venmo
1394,46,Male,Gloves,Accessories,58,Idaho,Spring,3.9,Express,14,PayPal
1395,26,Male,Coat,Outerwear,43,Iowa,Fall,4.7,Next Day Air,39,Cash
1396,47,Male,Scarf,Accessories,32,West Virginia,Spring,2.8,Next Day Air,40,PayPal
1397,37,Male,Pants,Clothing,30,Wisconsin,Winter,3,Next Day Air,49,Debit Card
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,Summer,4.7,Store Pickup,33,PayPal
1399,30,Male,Dress,Clothing,45,Texas,Summer,2.5,Free Shipping,25,Credit Card
1400,19,Male,Hat,Accessories,81,Nebraska,Winter,3.1,Store Pickup,48,Venmo
1401,36,Male,Backpack,Accessories,23,Nevada,Fall,3.6,Next Day Air,22,Credit Card
1402,23,Male,Sandals,Footwear,59,Indiana,Fall,3.5,2-Day Shipping,1,PayPal
1403,62,Male,Sunglasses,Accessories,21,North Dakota,Summer,3.1,Express,47,PayPal
1404,26,Male,Backpack,Accessories,20,Georgia,Spring,3.6,Store Pickup,20,Credit Card
1405,36,Male,Jewelry,Accessories,28,New Mexico,Winter,3.5,Next Day Air,10,Debit Card
1406,33,Male,Socks,Clothing,100,New Hampshire,Winter,2.7,Store Pickup,39,Credit Card
1407,32,Male,Shirt,Clothing,46,Washington,Spring,3.6,Express,15,Debit Card
1408,56,Male,Handbag,Accessories,61,Nevada,Spring,4.5,Express,11,Credit Card
1409,58,Male,Blouse,Clothing,58,Maine,Winter,4.1,Free Shipping,38,Venmo
1410,34,Male,Backpack,Accessories,50,Idaho,Spring,4.2,Standard,41,Cash
1411,61,Male,Hat,Accessories,93,Tennessee,Summer,4,Store Pickup,18,Debit Card
1412,48,Male,Skirt,Clothing,24,Louisiana,Summer,2.8,Store Pickup,13,Venmo
1413,25,Male,Shorts,Clothing,100,Michigan,Summer,2.6,2-Day Shipping,43,Venmo
1414,51,Male,Blouse,Clothing,79,New Hampshire,Fall,2.7,Store Pickup,12,Bank Transfer
1415,29,Male,Socks,Clothing,51,Minnesota,Summer,4.5,Store Pickup,3,Credit Card
1416,54,Male,Belt,Accessories,90,Illinois,Winter,3.7,Free Shipping,12,Credit Card
1417,48,Male,Boots,Footwear,56,Idaho,Summer,3.4,Free Shipping,46,Cash
1418,62,Male,Shorts,Clothing,25,Montana,Spring,4.6,Standard,21,Debit Card
1419,18,Male,Shirt,Clothing,75,Alabama,Summer,4.1,2-Day Shipping,23,Venmo
1420,43,Male,Handbag,Accessories,75,Montana,Summer,2.6,Free Shipping,4,Debit Card
1421,22,Male,Jeans,Clothing,53,California,Summer,4.6,Store Pickup,45,PayPal
1422,68,Male,Dress,Clothing,100,Pennsylvania,Spring,3,Standard,24,Bank Transfer
1423,44,Male,Dress,Clothing,27,Texas,Fall,3.4,Free Shipping,3,PayPal
1424,51,Male,Sandals,Footwear,60,Michigan,Fall,3.5,Free Shipping,12,Venmo
1425,66,Male,Jacket,Outerwear,23,Connecticut,Fall,3.5,Standard,34,Bank Transfer
1426,59,Male,Coat,Outerwear,40,Wyoming,Winter,3.7,Next Day Air,39,Credit Card
1427,60,Male,Pants,Clothing,38,Michigan,Summer,4.8,Free Shipping,35,PayPal
1428,31,Male,Backpack,Accessories,90,South Dakota,Summer,4.9,Store Pickup,8,Credit Card
1429,20,Male,Blouse,Clothing,97,North Dakota,Summer,4.9,Express,42,PayPal
1430,24,Male,Skirt,Clothing,38,Maryland,Fall,4.7,Standard,6,Credit Card
1431,48,Male,Sandals,Footwear,30,Michigan,Summer,4.9,Free Shipping,3,Credit Card
1432,39,Male,Pants,Clothing,88,South Dakota,Fall,2.9,Express,29,Venmo
1433,34,Male,Hat,Accessories,33,Florida,Winter,4.4,Express,32,Debit Card
1434,70,Male,Hoodie,Clothing,60,Minnesota,Winter,3.2,Next Day Air,45,Debit Card
1435,59,Male,Sweater,Clothing,64,New York,Summer,4.6,Free Shipping,21,Debit Card
1436,45,Male,Scarf,Accessories,95,Oregon,Fall,4,Standard,41,Cash
1437,35,Male,Sneakers,Footwear,83,Minnesota,Winter,3.7,Free Shipping,23,PayPal
1438,69,Male,Boots,Footwear,97,Montana,Winter,4.2,Free Shipping,14,Cash
1439,58,Male,Coat,Outerwear,38,Washington,Spring,2.9,Standard,24,Debit Card
1440,25,Male,Boots,Footwear,48,New Mexico,Summer,4.8,Next Day Air,25,Cash
1441,27,Male,Sandals,Footwear,76,Arizona,Spring,4.4,Standard,13,Venmo
1442,34,Male,Pants,Clothing,25,Nebraska,Summer,3.4,Free Shipping,3,Venmo
1443,53,Male,Hoodie,Clothing,92,Idaho,Spring,2.8,2-Day Shipping,42,Credit Card
1444,58,Male,Sandals,Footwear,47,Idaho,Fall,4.2,Next Day Air,2,Cash
1445,32,Male,Sweater,Clothing,36,Vermont,Fall,3.8,Express,26,Cash
1446,64,Male,Belt,Accessories,51,Arkansas,Fall,3.1,2-Day Shipping,24,Credit Card
1447,63,Male,Jeans,Clothing,35,Wyoming,Summer,3.2,Express,6,Credit Card
1448,23,Male,Hoodie,Clothing,57,New Mexico,Summer,3,Next Day Air,25,PayPal
1449,64,Male,Boots,Footwear,95,West Virginia,Summer,3.6,Free Shipping,11,Credit Card
1450,18,Male,Socks,Clothing,41,New York,Winter,2.5,Store Pickup,20,Cash
1451,25,Male,Dress,Clothing,44,Illinois,Winter,3.4,Free Shipping,25,Cash
1452,54,Male,Jacket,Outerwear,34,Utah,Fall,2.5,Next Day Air,35,PayPal
1453,60,Male,Jacket,Outerwear,25,Colorado,Spring,4.7,2-Day Shipping,11,Bank Transfer
1454,36,Male,Boots,Footwear,93,Virginia,Winter,3.2,2-Day Shipping,41,Bank Transfer
1455,66,Male,Sneakers,Footwear,50,Georgia,Winter,2.9,Free Shipping,17,Credit Card
1456,60,Male,Pants,Clothing,79,Alabama,Fall,4.9,Express,1,PayPal
1457,59,Male,Coat,Outerwear,100,Montana,Spring,2.7,Store Pickup,30,PayPal
1458,58,Male,Shirt,Clothing,57,Pennsylvania,Spring,4.7,Express,47,Venmo
1459,35,Male,Sweater,Clothing,28,Missouri,Spring,2.9,2-Day Shipping,34,Venmo
1460,20,Male,Shoes,Footwear,35,Maine,Winter,4.8,Express,18,Venmo
1461,70,Male,Boots,Footwear,85,Pennsylvania,Fall,4.6,Standard,33,Venmo
1462,54,Male,Sunglasses,Accessories,95,Oregon,Summer,5,2-Day Shipping,42,Venmo
1463,38,Male,Sneakers,Footwear,90,Utah,Summer,4.8,2-Day Shipping,2,Venmo
1464,54,Male,Jewelry,Accessories,49,Oklahoma,Summer,4.9,Store Pickup,1,Bank Transfer
1465,33,Male,Belt,Accessories,92,Montana,Winter,4.6,2-Day Shipping,23,Bank Transfer
1466,46,Male,Gloves,Accessories,72,Nebraska,Winter,3.9,Store Pickup,42,Cash
1467,58,Male,Shorts,Clothing,71,Alabama,Summer,4.5,Store Pickup,3,PayPal
1468,30,Male,Jewelry,Accessories,27,Ohio,Winter,4.7,Store Pickup,16,Debit Card
1469,42,Male,Gloves,Accessories,39,Arkansas,Fall,3.9,Express,46,Cash
1470,28,Male,Jewelry,Accessories,98,Mississippi,Winter,4.4,Standard,31,PayPal
1471,43,Male,Sandals,Footwear,27,California,Spring,3.9,Next Day Air,15,Cash
1472,31,Male,Jewelry,Accessories,71,Alaska,Spring,2.8,2-Day Shipping,48,Venmo
1473,39,Male,Hat,Accessories,24,Indiana,Spring,3.5,Store Pickup,11,Cash
1474,69,Male,Shorts,Clothing,63,Wisconsin,Fall,4.3,Express,20,Credit Card
1475,31,Male,Sweater,Clothing,72,New Jersey,Fall,3.9,Next Day Air,6,Credit Card
1476,44,Male,Blouse,Clothing,61,Rhode Island,Spring,4,Express,24,Cash
1477,39,Male,Hat,Accessories,56,Wyoming,Fall,4.1,Next Day Air,18,Credit Card
1478,24,Male,Belt,Accessories,32,Oregon,Summer,4.3,Standard,1,PayPal
1479,28,Male,Gloves,Accessories,23,Washington,Summer,4.2,Free Shipping,13,Venmo
1480,48,Male,Coat,Outerwear,100,Washington,Spring,4,Standard,2,Bank Transfer
1481,39,Male,Jewelry,Accessories,74,New Hampshire,Fall,3.6,Express,26,Cash
1482,64,Male,Skirt,Clothing,33,Maryland,Spring,3.3,Standard,31,PayPal
1483,28,Male,Gloves,Accessories,67,Wisconsin,Spring,4.1,2-Day Shipping,43,Bank Transfer
1484,39,Male,Jewelry,Accessories,61,Massachusetts,Summer,4.7,Next Day Air,12,Debit Card
1485,49,Male,Shorts,Clothing,46,Nebraska,Summer,4.4,Store Pickup,22,Venmo
1486,22,Male,Gloves,Accessories,56,Nebraska,Spring,3.4,Standard,3,Cash
1487,25,Male,Sneakers,Footwear,73,Idaho,Spring,5,Free Shipping,23,Venmo
1488,40,Male,Skirt,Clothing,44,Arizona,Summer,4.6,Store Pickup,26,PayPal
1489,23,Male,Hat,Accessories,44,Hawaii,Winter,4,Standard,37,Credit Card
1490,24,Male,Jewelry,Accessories,26,Missouri,Summer,4.1,Next Day Air,42,Venmo
1491,66,Male,Sneakers,Footwear,52,Louisiana,Spring,4.9,Express,15,Venmo
1492,27,Male,Shirt,Clothing,54,Arkansas,Summer,2.7,Free Shipping,10,Bank Transfer
1493,62,Male,Jacket,Outerwear,38,North Carolina,Summer,4.5,Free Shipping,3,Venmo
1494,70,Male,Belt,Accessories,44,North Dakota,Fall,2.7,Standard,44,Credit Card
1495,43,Male,T-shirt,Clothing,76,Montana,Spring,3,Next Day Air,23,Bank Transfer
1496,45,Male,Jewelry,Accessories,23,Rhode Island,Winter,4.5,Next Day Air,6,PayPal
1497,63,Male,T-shirt,Clothing,98,Idaho,Winter,5,Standard,9,Venmo
1498,69,Male,Jacket,Outerwear,33,Michigan,Spring,3.8,2-Day Shipping,16,Debit Card
1499,59,Male,Sweater,Clothing,32,Illinois,Summer,3.1,Standard,46,Venmo
1500,19,Male,Boots,Footwear,85,Georgia,Fall,3.4,Free Shipping,24,Credit Card
1501,63,Male,Jeans,Clothing,69,Alabama,Summer,4.8,Next Day Air,22,Debit Card
1502,37,Male,Jeans,Clothing,55,Alaska,Spring,2.7,Standard,13,Debit Card
1503,37,Male,Pants,Clothing,66,Massachusetts,Summer,3.2,Store Pickup,20,Cash
1504,50,Male,Jacket,Outerwear,30,Michigan,Fall,3.9,2-Day Shipping,46,Cash
1505,60,Male,Jacket,Outerwear,80,Alaska,Winter,4.2,Next Day Air,10,Bank Transfer
1506,46,Male,Belt,Accessories,20,North Dakota,Summer,3,Express,39,Cash
1507,35,Male,Shirt,Clothing,30,South Carolina,Fall,3,2-Day Shipping,44,PayPal
1508,66,Male,Dress,Clothing,86,Pennsylvania,Winter,3.7,2-Day Shipping,7,Venmo
1509,35,Male,Blouse,Clothing,84,Colorado,Spring,4.4,Store Pickup,3,Cash
1510,20,Male,Dress,Clothing,54,New Hampshire,Summer,4.6,Free Shipping,44,Debit Card
1511,55,Male,Blouse,Clothing,30,Maryland,Fall,3,Free Shipping,31,Venmo
1512,34,Male,Dress,Clothing,91,Georgia,Winter,3.6,Express,48,Credit Card
1513,60,Male,Sneakers,Footwear,23,Wisconsin,Winter,3.9,Standard,18,PayPal
1514,22,Male,Socks,Clothing,35,Texas,Spring,4.1,Free Shipping,27,Cash
1515,26,Male,Shoes,Footwear,90,Utah,Winter,3.9,2-Day Shipping,1,Venmo
1516,39,Male,Jeans,Clothing,93,Indiana,Fall,3.9,2-Day Shipping,34,Cash
1517,20,Male,Jeans,Clothing,68,Nevada,Winter,4.5,Express,5,Bank Transfer
1518,57,Male,Gloves,Accessories,41,New Hampshire,Spring,3.4,Standard,12,Cash
1519,68,Male,Belt,Accessories,73,New York,Winter,4.1,Next Day Air,14,Venmo
1520,50,Male,Sunglasses,Accessories,73,Texas,Fall,4.9,Next Day Air,40,PayPal
